car,move
AL,-1
AH,1
P,1
J,1
O,1
D,1
A,-1
B,-1
A,-1
B,-1
H,1
A,-1
A,-1
D,-1
O,-1
A,-1
G,-1
AF,-1
AH,1
F,1
E,1
AI,-1
AI,-1
AI,-1
AE,1
W,1
W,1
Y,-1
W,1
AE,-1
U,1
I,-1
AF,1
O,1
F,1
H,1
F,1
F,1
E,1
R,-1
R,-1
M,-1
T,-1
T,-1
A,-1
J,1
J,1
H,1
E,1
E,1
F,1
E,1
T,-1
T,-1
L,1
AA,-1
T,-1
E,-1
E,-1
AA,-1
O,-1
K,1
X,1
X,1
AA,-1
X,1
X,1
X,1
X,1
AA,1
K,-1
L,-1
J,-1
X,1
X,1
